Codigo_UF;Nome_UF;CODMUNRES;Nome_Mun;Total_Estimado;Sub_IBGE;Sub_MS
13;Amazonas;1301100;Careiro;141;18,99;4,77
13;Amazonas;1301159;Careiro da Várzea;82;16,65;1,94
13;Amazonas;1301209;Coari;473;6,30;2,28
13;Amazonas;1301308;Codajás;109;35,11;0,38
13;Amazonas;1301407;Eirunepé;176;49,39;2,19
13;Amazonas;1301506;Envira;68;22,48;4,93
13;Amazonas;1301605;Fonte Boa;122;36,78;3,12
13;Amazonas;1301654;Guajará;70;6,17;4,75
13;Amazonas;1301704;Humaitá;278;5,89;3,73
13;Amazonas;1301803;Ipixuna;52;6,33;6,33
13;Amazonas;1301852;Iranduba;338;17,52;1,56
13;Amazonas;1301902;Itacoatiara;628;26,01;6,43
13;Amazonas;1301951;Itamarati;36;22,81;0,75
13;Amazonas;1302009;Itapiranga;60;10,15;0,17
13;Amazonas;1302108;Japurá;20;65,20;0,58
13;Amazonas;1302207;Juruá;53;28,71;2,45
13;Amazonas;1302306;Jutaí;105;13,01;1,54
13;Amazonas;1302405;Lábrea;203;8,91;4,97
13;Amazonas;1302504;Manacapuru;651;30,56;2,29
13;Amazonas;1302553;Manaquiri;88;4,97;1,58
13;Amazonas;1302603;Manaus;15782;4,17;0,32
13;Amazonas;1302702;Manicoré;200;13,94;3,93
13;Amazonas;1302801;Maraã;53;38,15;6,29
13;Amazonas;1302900;Maués;312;12,29;3,01
13;Amazonas;1303007;Nhamundá;79;18,08;1,70
13;Amazonas;1303106;Nova Olinda do Norte;176;40,91;4,55
13;Amazonas;1303205;Novo Airão;77;8,20;1,73
13;Amazonas;1303304;Novo Aripuanã;97;19,92;3,49
13;Amazonas;1303403;Parintins;565;20,72;2,49
13;Amazonas;1303502;Pauini;72;53,03;0,52
13;Amazonas;1303536;Presidente Figueiredo;167;5,79;4,59
13;Amazonas;1303569;Rio Preto da Eva;109;20,46;3,09
13;Amazonas;1303601;Santa Isabel do Rio Negro;92;50,87;3,93
13;Amazonas;1303700;Santo Antônio do Içá;118;22,68;11,63
13;Amazonas;1303809;São Gabriel da Cachoeira;345;33,88;2,84
13;Amazonas;1303908;São Paulo de Olivença;145;22,68;4,73
13;Amazonas;1303957;São Sebastião do Uatumã;29;3,84;31,32
13;Amazonas;1304005;Silves;42;9,88;2,77
13;Amazonas;1304062;Tabatinga;451;9,73;5,30
13;Amazonas;1304104;Tapauá;82;5,37;0,51
13;Amazonas;1304203;Tefé;418;42,87;7,72
13;Amazonas;1304237;Tonantins;55;51,18;5,98
13;Amazonas;1304260;Uarini;52;21,53;4,31
13;Amazonas;1304302;Urucará;74;30,03;3,12
13;Amazonas;1304401;Urucurituba;64;23,78;2,01
14;Roraima;1400027;Amajari;98;57,97;0,55
14;Roraima;1400050;Alto Alegre;152;55,88;1,22
14;Roraima;1400100;Boa Vista;2497;2,30;0,97
14;Roraima;1400159;Bonfim;77;23,65;1,65
14;Roraima;1400175;Cantá;86;8,38;2,58
14;Roraima;1400209;Caracaraí;136;26,50;2,24
14;Roraima;1400233;Caroebe;42;7,37;0,25
14;Roraima;1400282;Iracema;39;38,61;2,80
14;Roraima;1400308;Mucajaí;106;23,84;1,27
14;Roraima;1400407;Normandia;70;35,95;0,36
14;Roraima;1400456;Pacaraima;91;20,02;4,68
14;Roraima;1400472;Rorainópolis;143;4,42;1,63
14;Roraima;1400506;São João da Baliza;24;29,35;0,26
14;Roraima;1400605;São Luiz;8;25,11;0,15
14;Roraima;1400704;Uiramutã;58;51,99;3,97
15;Pará;1500107;Abaetetuba;1060;12,86;1,82
15;Pará;1500131;Abel Figueiredo;44;34,38;7,22
15;Pará;1500206;Acará;335;29,36;4,91
15;Pará;1500305;Afuá;134;29,72;5,80
15;Pará;1500347;Água Azul do Norte;65;21,83;0,37
15;Pará;1500404;Alenquer;333;21,13;1,93
15;Pará;1500503;Almeirim;204;14,57;2,29
15;Pará;1500602;Altamira;829;17,04;0,64
15;Pará;1500701;Anajás;100;42,24;4,40
15;Pará;1500800;Ananindeua;2497;15,79;1,13
15;Pará;1500859;Anapu;163;29,33;0,45
15;Pará;1500909;Augusto Corrêa;283;23,35;4,98
15;Pará;1500958;Aurora do Pará;119;29,12;0,43
15;Pará;1501006;Aveiro;71;22,92;6,10
15;Pará;1501105;Bagre;77;28,90;0,46
15;Pará;1501204;Baião;154;35,56;2,37
15;Pará;1501253;Bannach;34;14,97;0,31
15;Pará;1501303;Barcarena;733;21,43;1,93
15;Pará;1501402;Belém;11244;6,14;0,70
15;Pará;1501451;Belterra;135;10,66;4,75
15;Pará;1501501;Benevides;398;10,77;1,72
15;Pará;1501576;Bom Jesus do Tocantins;90;16,99;0,39
15;Pará;1501600;Bonito;77;19,78;2,96
15;Pará;1501709;Bragança;975;20,83;1,85
15;Pará;1501725;Brasil Novo;140;11,21;0,47
15;Pará;1501758;Brejo Grande do Araguaia;52;25,25;2,25
15;Pará;1501782;Breu Branco;274;19,77;0,45
15;Pará;1501808;Breves;506;23,94;0,83
15;Pará;1501907;Bujaru;181;20,90;0,44
15;Pará;1501956;Cachoeira do Piriá;78;42,04;3,40
15;Pará;1502004;Cachoeira do Arari;136;11,47;13,68
15;Pará;1502103;Cametá;829;29,84;1,14
15;Pará;1502152;Canaã dos Carajás;242;11,43;1,09
15;Pará;1502202;Capanema;587;11,97;0,90
15;Pará;1502301;Capitão Poço;358;7,16;3,24
15;Pará;1502400;Castanhal;1426;10,24;0,42
15;Pará;1502509;Chaves;74;16,58;5,81
15;Pará;1502608;Colares;111;23,67;2,12
15;Pará;1502707;Conceição do Araguaia;320;25,32;1,26
15;Pará;1502756;Concórdia do Pará;146;42,28;5,17
15;Pará;1502764;Cumaru do Norte;58;34,88;0,61
15;Pará;1502772;Curionópolis;164;31,50;1,54
15;Pará;1502806;Curralinho;135;26,47;19,04
15;Pará;1502855;Curuá;55;14,92;4,06
15;Pará;1502905;Curuçá;375;23,77;4,04
15;Pará;1502939;Dom Eliseu;270;29,26;1,11
15;Pará;1502954;Eldorado do Carajás;182;19,68;0,98
15;Pará;1503002;Faro;37;16,57;3,11
15;Pará;1503044;Floresta do Araguaia;123;12,82;1,41
15;Pará;1503077;Garrafão do Norte;134;25,89;0,44
15;Pará;1503093;Goianésia do Pará;177;21,95;5,54
15;Pará;1503101;Gurupá;132;34,65;6,53
15;Pará;1503200;Igarapé-Açu;316;22,46;1,58
15;Pará;1503309;Igarapé-Miri;418;31,41;2,98
15;Pará;1503408;Inhangapi;68;9,09;0,30
15;Pará;1503457;Ipixuna do Pará;206;22,75;1,85
15;Pará;1503507;Irituia;207;20,24;1,38
15;Pará;1503606;Itaituba;839;17,45;1,60
15;Pará;1503705;Itupiranga;277;22,85;0,50
15;Pará;1503754;Jacareacanga;126;37,48;1,07
15;Pará;1503804;Jacundá;288;20,53;1,10
15;Pará;1503903;Juruti;303;26,42;0,68
15;Pará;1504000;Limoeiro do Ajuru;114;28,35;0,38
15;Pará;1504059;Mãe do Rio;243;12,26;0,31
15;Pará;1504109;Magalhães Barata;81;15,09;0,32
15;Pará;1504208;Marabá;1593;22,14;0,42
15;Pará;1504307;Maracanã;247;26,28;2,38
15;Pará;1504406;Marapanim;252;16,98;1,09
15;Pará;1504422;Marituba;585;20,00;0,85
15;Pará;1504455;Medicilândia;128;16,89;1,21
15;Pará;1504505;Melgaço;66;42,72;5,04
15;Pará;1504604;Mocajuba;210;25,58;1,73
15;Pará;1504703;Moju;402;29,77;1,88
15;Pará;1504752;Mojuí dos Campos;153;6,04;0,82
15;Pará;1504802;Monte Alegre;415;10,94;0,35
15;Pará;1504901;Muaná;228;14,94;4,85
15;Pará;1504950;Nova Esperança do Piriá;94;15,27;0,45
15;Pará;1504976;Nova Ipixuna;65;12,67;9,60
15;Pará;1505007;Nova Timboteua;123;10,23;5,34
15;Pará;1505031;Novo Progresso;166;20,37;1,06
15;Pará;1505064;Novo Repartimento;343;28,76;9,49
15;Pará;1505106;Óbidos;330;7,06;0,70
15;Pará;1505205;Oeiras do Pará;138;34,60;5,54
15;Pará;1505304;Oriximiná;354;7,08;2,28
15;Pará;1505403;Ourém;186;23,53;16,53
15;Pará;1505437;Ourilândia do Norte;174;23,94;1,47
15;Pará;1505486;Pacajá;222;17,97;0,40
15;Pará;1505494;Palestina do Pará;51;17,95;0,36
15;Pará;1505502;Paragominas;600;12,15;0,49
15;Pará;1505536;Parauapebas;980;15,42;0,42
15;Pará;1505551;Pau D'Arco;70;29,52;5,07
15;Pará;1505601;Peixe-Boi;72;12,84;1,78
15;Pará;1505635;Piçarra;46;9,19;0,54
15;Pará;1505650;Placas;83;13,56;0,35
15;Pará;1505700;Ponta de Pedras;181;9,82;2,63
15;Pará;1505809;Portel;244;41,50;1,40
15;Pará;1505908;Porto de Moz;134;31,12;3,42
15;Pará;1506005;Prainha;162;21,49;0,47
15;Pará;1506104;Primavera;98;18,64;3,38
15;Pará;1506112;Quatipuru;91;30,44;3,94
15;Pará;1506138;Redenção;626;13,89;0,47
15;Pará;1506161;Rio Maria;110;2,16;0,34
15;Pará;1506187;Rondon do Pará;272;16,57;1,13
15;Pará;1506195;Rurópolis;183;8,07;5,34
15;Pará;1506203;Salinópolis;321;17,71;0,56
15;Pará;1506302;Salvaterra;179;7,58;1,41
15;Pará;1506351;Santa Bárbara do Pará;144;18,99;0,99
15;Pará;1506401;Santa Cruz do Arari;52;23,39;4,24
15;Pará;1506500;Santa Izabel do Pará;430;18,21;2,64
15;Pará;1506559;Santa Luzia do Pará;140;17,65;1,90
15;Pará;1506583;Santa Maria das Barreiras;83;20,78;0,37
15;Pará;1506609;Santa Maria do Pará;204;11,20;4,82
15;Pará;1506708;Santana do Araguaia;209;43,04;0,44
15;Pará;1506807;Santarém;2306;12,24;2,79
15;Pará;1506906;Santarém Novo;35;11,71;6,02
15;Pará;1507003;Santo Antônio do Tauá;196;17,05;0,25
15;Pará;1507102;São Caetano de Odivelas;173;15,97;0,32
15;Pará;1507151;São Domingos do Araguaia;142;26,99;0,31
15;Pará;1507201;São Domingos do Capim;200;19,90;0,38
15;Pará;1507300;São Félix do Xingu;317;32,81;0,96
15;Pará;1507409;São Francisco do Pará;133;10,85;1,86
15;Pará;1507458;São Geraldo do Araguaia;167;16,54;2,13
15;Pará;1507466;São João da Ponta;46;17,74;0,42
15;Pará;1507474;São João de Pirabas;167;24,43;4,64
15;Pará;1507508;São João do Araguaia;57;33,64;0,46
15;Pará;1507607;São Miguel do Guamá;394;25,71;0,86
15;Pará;1507706;São Sebastião da Boa Vista;148;8,51;23,42
15;Pará;1507755;Sapucaia;36;17,02;3,19
15;Pará;1507805;Senador José Porfírio;76;30,57;4,36
15;Pará;1507904;Soure;263;5,22;13,98
15;Pará;1507953;Tailândia;428;27,65;1,74
15;Pará;1507961;Terra Alta;93;19,61;0,31
15;Pará;1507979;Terra Santa;88;35,43;0,32
15;Pará;1508001;Tomé-Açu;459;33,12;6,10
15;Pará;1508035;Tracuateua;227;18,92;5,26
15;Pará;1508050;Trairão;108;18,81;10,51
15;Pará;1508084;Tucumã;237;8,85;0,41
15;Pará;1508100;Tucuruí;612;22,70;1,13
15;Pará;1508126;Ulianópolis;127;23,11;0,35
15;Pará;1508159;Uruará;226;15,98;0,95
15;Pará;1508209;Vigia;437;19,07;0,55
15;Pará;1508308;Viseu;309;41,19;1,77
15;Pará;1508357;Vitória do Xingu;84;13,40;0,35
15;Pará;1508407;Xinguara;325;16,09;0,42
16;Amapá;1600055;Serra do Navio;17;18,50;1,04
16;Amapá;1600105;Amapá;45;15,64;4,54
16;Amapá;1600154;Pedra Branca do Amapari;47;61,81;8,76
16;Amapá;1600204;Calçoene;43;55,67;4,34
16;Amapá;1600212;Cutias;15;67,43;2,29
16;Amapá;1600238;Ferreira Gomes;40;27,36;2,31
16;Amapá;1600253;Itaubal;9;24,30;56,74
16;Amapá;1600279;Laranjal do Jari;275;13,35;5,34
16;Amapá;1600303;Macapá;3149;27,28;2,67
16;Amapá;1600402;Mazagão;73;31,18;9,15
16;Amapá;1600501;Oiapoque;122;45,68;5,36
16;Amapá;1600535;Porto Grande;78;43,32;5,96
16;Amapá;1600550;Pracuúba;16;45,02;2,26
16;Amapá;1600600;Santana;840;31,92;7,29
16;Amapá;1600709;Tartarugalzinho;48;25,61;7,01
16;Amapá;1600808;Vitória do Jari;48;50,20;4,55
17;Tocantins;1700251;Abreulândia;19;5,42;0,17
17;Tocantins;1700301;Aguiarnópolis;39;5,27;2,71
17;Tocantins;1700350;Aliança do Tocantins;44;4,62;2,35
17;Tocantins;1700400;Almas;42;9,71;0,20
17;Tocantins;1700707;Alvorada;63;8,01;0,08
17;Tocantins;1701002;Ananás;83;10,98;1,36
17;Tocantins;1701051;Angico;26;4,03;4,03
17;Tocantins;1701101;Aparecida do Rio Negro;25;0,24;0,24
17;Tocantins;1701309;Aragominas;40;7,66;5,16
17;Tocantins;1701903;Araguacema;28;14,44;0,19
17;Tocantins;1702000;Araguaçu;66;3,17;3,17
17;Tocantins;1702109;Araguaína;1151;4,56;0,56
17;Tocantins;1702158;Araguanã;33;9,24;0,16
17;Tocantins;1702208;Araguatins;226;13,86;2,38
17;Tocantins;1702307;Arapoema;55;14,67;3,78
17;Tocantins;1702406;Arraias;65;4,78;0,17
17;Tocantins;1702554;Augustinópolis;115;20,99;1,89
17;Tocantins;1702703;Aurora do Tocantins;22;9,24;9,24
17;Tocantins;1702901;Axixá do Tocantins;88;16,07;2,46
17;Tocantins;1703008;Babaçulândia;49;18,52;8,34
17;Tocantins;1703057;Bandeirantes do Tocantins;21;4,92;4,92
17;Tocantins;1703073;Barra do Ouro;39;15,59;0,24
17;Tocantins;1703107;Barrolândia;45;2,41;0,19
17;Tocantins;1703206;Bernardo Sayão;21;4,92;0,17
17;Tocantins;1703305;Bom Jesus do Tocantins;22;9,27;0,20
17;Tocantins;1703602;Brasilândia do Tocantins;15;0,16;0,16
17;Tocantins;1703701;Brejinho de Nazaré;51;6,02;2,10
17;Tocantins;1703800;Buriti do Tocantins;55;9,17;0,09
17;Tocantins;1703826;Cachoeirinha;19;5,36;5,36
17;Tocantins;1703842;Campos Lindos;42;14,55;0,30
17;Tocantins;1703867;Cariri do Tocantins;24;0,15;0,15
17;Tocantins;1703883;Carmolândia;11;9,25;0,17
17;Tocantins;1703891;Carrasco Bonito;24;4,33;0,17
17;Tocantins;1703909;Caseara;28;14,44;0,19
17;Tocantins;1704105;Centenário;11;18,32;18,32
17;Tocantins;1704600;Chapada de Areia;7;0,18;0,18
17;Tocantins;1705102;Chapada da Natividade;27;7,57;0,18
17;Tocantins;1705508;Colinas do Tocantins;273;6,72;0,87
17;Tocantins;1705557;Combinado;41;2,57;0,14
17;Tocantins;1705607;Conceição do Tocantins;29;7,08;3,64
17;Tocantins;1706001;Couto Magalhães;40;10,19;0,22
17;Tocantins;1706100;Cristalândia;51;7,98;0,14
17;Tocantins;1706258;Crixás do Tocantins;9;0,14;0,14
17;Tocantins;1706506;Darcinópolis;44;16,10;7,03
17;Tocantins;1707009;Dianópolis;131;19,95;5,47
17;Tocantins;1707108;Divinópolis do Tocantins;47;6,49;0,12
17;Tocantins;1707207;Dois Irmãos do Tocantins;48;8,53;4,37
17;Tocantins;1707306;Dueré;34;14,93;3,20
17;Tocantins;1707405;Esperantina;56;10,89;1,98
17;Tocantins;1707553;Fátima;24;4,32;0,16
17;Tocantins;1707652;Figueirópolis;39;0,15;0,15
17;Tocantins;1707702;Filadélfia;42;31,11;2,61
17;Tocantins;1708205;Formoso do Araguaia;136;11,17;1,62
17;Tocantins;1708254;Fortaleza do Tabocão;29;0,15;0,15
17;Tocantins;1708304;Goianorte;19;0,17;0,17
17;Tocantins;1709005;Goiatins;84;25,15;4,96
17;Tocantins;1709302;Guaraí;157;4,52;0,07
17;Tocantins;1709500;Gurupi;499;8,05;0,24
17;Tocantins;1709807;Ipueiras;6;16,75;0,10
17;Tocantins;1710508;Itacajá;49;6,31;2,24
17;Tocantins;1710706;Itaguatins;27;18,66;7,57
17;Tocantins;1710904;Itapiratins;27;3,89;3,89
17;Tocantins;1711100;Itaporã do Tocantins;14;14,50;7,38
17;Tocantins;1711506;Jaú do Tocantins;11;9,23;9,23
17;Tocantins;1711803;Juarina;9;0,22;11,31
17;Tocantins;1711902;Lagoa da Confusão;65;12,46;7,85
17;Tocantins;1711951;Lagoa do Tocantins;27;0,18;0,18
17;Tocantins;1712009;Lajeado;24;12,61;4,28
17;Tocantins;1712157;Lavandeira;3;0,10;0,10
17;Tocantins;1712405;Lizarda;24;4,37;8,53
17;Tocantins;1712454;Luzinópolis;17;0,17;0,17
17;Tocantins;1712504;Marianópolis do Tocantins;27;14,98;0,19
17;Tocantins;1712702;Mateiros;7;0,14;0,14
17;Tocantins;1712801;Maurilândia do Tocantins;18;16,83;0,19
17;Tocantins;1713205;Miracema do Tocantins;138;6,59;0,08
17;Tocantins;1713304;Miranorte;111;3,75;2,85
17;Tocantins;1713601;Monte do Carmo;31;3,36;0,13
17;Tocantins;1713700;Monte Santo do Tocantins;20;5,16;0,17
17;Tocantins;1713809;Palmeiras do Tocantins;36;5,73;0,18
17;Tocantins;1713957;Muricilândia;21;0,16;4,92
17;Tocantins;1714203;Natividade;73;7,01;0,17
17;Tocantins;1714302;Nazaré;29;3,62;0,18
17;Tocantins;1714880;Nova Olinda;72;4,33;0,17
17;Tocantins;1715002;Nova Rosalândia;29;3,52;0,08
17;Tocantins;1715101;Novo Acordo;27;0,13;3,83
17;Tocantins;1715150;Novo Alegre;11;18,20;0,02
17;Tocantins;1715259;Novo Jardim;17;0,25;0,25
17;Tocantins;1715507;Oliveira de Fátima;7;0,07;0,07
17;Tocantins;1715705;Palmeirante;26;7,86;0,18
17;Tocantins;1715754;Palmeirópolis;47;4,65;0,41
17;Tocantins;1716109;Paraíso do Tocantins;321;8,47;0,38
17;Tocantins;1716208;Paranã;69;8,94;1,71
17;Tocantins;1716307;Pau D'Arco;29;7,03;0,15
17;Tocantins;1716505;Pedro Afonso;104;4,85;0,05
17;Tocantins;1716604;Peixe;62;14,65;4,99
17;Tocantins;1716653;Pequizeiro;28;7,33;0,20
17;Tocantins;1716703;Colméia;56;9,08;3,73
17;Tocantins;1717008;Pindorama do Tocantins;24;4,29;4,29
17;Tocantins;1717206;Piraquê;9;0,14;0,14
17;Tocantins;1717503;Pium;44;18,31;0,16
17;Tocantins;1717800;Ponte Alta do Bom Jesus;24;0,18;0,18
17;Tocantins;1717909;Ponte Alta do Tocantins;47;4,42;2,29
17;Tocantins;1718006;Porto Alegre do Tocantins;16;6,37;0,13
17;Tocantins;1718204;Porto Nacional;407;8,19;0,34
17;Tocantins;1718303;Praia Norte;45;24,58;2,40
17;Tocantins;1718402;Presidente Kennedy;36;16,81;0,17
17;Tocantins;1718451;Pugmil;17;6,06;6,06
17;Tocantins;1718501;Recursolândia;29;0,29;0,29
17;Tocantins;1718550;Riachinho;29;17,41;0,20
17;Tocantins;1718659;Rio da Conceição;15;13,47;6,82
17;Tocantins;1718709;Rio dos Bois;13;23,19;7,82
17;Tocantins;1718758;Rio Sono;43;2,51;0,19
17;Tocantins;1718808;Sampaio;29;17,40;0,19
17;Tocantins;1718840;Sandolândia;36;5,69;2,92
17;Tocantins;1718865;Santa Fé do Araguaia;34;3,15;0,21
17;Tocantins;1718881;Santa Maria do Tocantins;15;14,04;0,81
17;Tocantins;1718899;Santa Rita do Tocantins;14;14,44;0,18
17;Tocantins;1718907;Santa Rosa do Tocantins;27;3,88;0,18
17;Tocantins;1719004;Santa Tereza do Tocantins;22;13,75;0,13
17;Tocantins;1720002;Santa Terezinha do Tocantins;16;0,10;0,10
17;Tocantins;1720101;São Bento do Tocantins;35;0,18;0,18
17;Tocantins;1720150;São Félix do Tocantins;4;0,21;0,21
17;Tocantins;1720200;São Miguel do Tocantins;62;14,68;0,19
17;Tocantins;1720259;São Salvador do Tocantins;17;6,03;6,03
17;Tocantins;1720309;São Sebastião do Tocantins;28;14,87;0,69
17;Tocantins;1720499;São Valério;26;11,70;4,02
17;Tocantins;1720655;Silvanópolis;46;8,76;4,42
17;Tocantins;1720804;Sítio Novo do Tocantins;48;14,75;0,20
17;Tocantins;1720853;Sucupira;8;12,69;0,22
17;Tocantins;1720903;Taguatinga;109;8,47;2,07
17;Tocantins;1720937;Taipas do Tocantins;16;6,44;6,44
17;Tocantins;1720978;Talismã;14;0,15;0,15
17;Tocantins;1721000;Palmas;1310;2,08;0,40
17;Tocantins;1721109;Tocantínia;44;11,94;0,66
17;Tocantins;1721208;Tocantinópolis;161;14,35;1,94
17;Tocantins;1721257;Tupirama;15;6,81;0,16
17;Tocantins;1721307;Tupiratins;19;10,75;16,00
17;Tocantins;1722081;Wanderlândia;53;11,49;0,19
17;Tocantins;1722107;Xambioá;106;9,58;5,81
21;Maranhão;2100055;Açailândia;788;22,94;1,61
21;Maranhão;2100105;Afonso Cunha;27;19,36;12,03
21;Maranhão;2100154;Água Doce do Maranhão;80;21,18;14,92
21;Maranhão;2100204;Alcântara;99;26,17;3,92
21;Maranhão;2100303;Aldeias Altas;165;42,39;20,56
21;Maranhão;2100402;Altamira do Maranhão;35;34,90;0,94
21;Maranhão;2100436;Alto Alegre do Maranhão;175;38,73;3,79
21;Maranhão;2100477;Alto Alegre do Pindaré;171;47,95;2,93
21;Maranhão;2100501;Alto Parnaíba;70;12,53;5,36
21;Maranhão;2100550;Amapá do Maranhão;26;16,36;8,76
21;Maranhão;2100600;Amarante do Maranhão;251;20,32;1,99
21;Maranhão;2100709;Anajatuba;157;32,38;6,22
21;Maranhão;2100808;Anapurus;76;24,58;4,73
21;Maranhão;2100832;Apicum-Açu;94;45,78;1,13
21;Maranhão;2100873;Araguanã;64;34,11;1,17
21;Maranhão;2100907;Araioses;273;22,83;2,34
21;Maranhão;2100956;Arame;145;35,99;2,95
21;Maranhão;2101004;Arari;232;30,60;4,74
21;Maranhão;2101103;Axixá;81;28,13;3,34
21;Maranhão;2101202;Bacabal;763;38,26;3,13
21;Maranhão;2101251;Bacabeira;122;31,16;4,12
21;Maranhão;2101301;Bacuri;120;39,22;1,76
21;Maranhão;2101350;Bacurituba;24;34,29;1,44
